athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
553209,0,0,0.05368321250616804,0,0.0027021565,Model_D
553232,0,0,0.14748384462914138,0,0.034376033,Model_D
553242,0,0,0.10711347460258178,0,0.0051689595,Model_D
553248,0,0,0.07112769805211959,0,0.0043488336,Model_D
553249,0,0,0.06731858558805935,0,0.009311969,Model_D
553460,0,0,0.23810074088782737,0,0.076906905,Model_D
553478,0,0,0.11298200227952503,0,0.014778804,Model_D
553532,0,1,0.5378479072050073,0,0.17371465,Model_D
553543,0,0,0.2187785172108695,0,0.01855294,Model_D
553658,0,0,0.01860075230973824,0,0.0042363578,Model_D
553842,0,0,0.05472300420014383,0,0.0041023013,Model_D
553952,0,0,0.22359948208083227,0,0.06086584,Model_D
554889,0,1,0.5465926009639132,0,0.22909762,Model_D
554948,0,0,0.47681540027979913,0,0.04246393,Model_D
555456,0,0,0.08285816150324476,0,0.009129329,Model_D
555472,0,0,0.11782200796363697,0,0.02975696,Model_D
555811,0,1,0.5722258045793195,0,0.21803056,Model_D
555927,0,0,0.03994973649885075,0,0.0016561507,Model_D
556519,0,0,0.0382934904487368,0,0.0028706286,Model_D
556625,0,0,0.14756731996903877,0,0.051480994,Model_D
556878,0,1,0.5309474466612712,0,0.21623088,Model_D
557621,0,1,0.6032503192812054,0,0.089891694,Model_D
557765,0,0,0.04483335082341929,0,0.0061565535,Model_D
559439,0,0,0.09341106547970107,0,0.011191679,Model_D
559456,0,0,0.03994904703337488,0,0.0068508303,Model_D
559458,0,0,0.04071148870736794,0,0.0023988446,Model_D
559477,0,0,0.0497106545996798,0,0.004906623,Model_D
559509,0,0,0.02678367389961177,0,0.0018191638,Model_D
559516,0,0,0.02067141109856128,0,0.0017902411,Model_D
559517,1,0,0.026411303345709194,0,0.0028802126,Model_D
559554,1,1,0.6268253537095544,1,0.5474154,Model_D
559572,0,1,0.53058261737177,0,0.15818761,Model_D
559591,0,0,0.04335478745356348,0,0.0032653427,Model_D
559594,0,1,0.5094925207579513,0,0.37378693,Model_D
559598,0,0,0.04294886492633256,0,0.002770154,Model_D
559612,0,0,0.021607643367823847,0,0.0047031133,Model_D
559630,0,0,0.1416966557823565,0,0.011355625,Model_D
559649,0,0,0.3737059400634095,0,0.106623575,Model_D
559657,0,1,0.7859509080647642,1,0.57194346,Model_D
559660,0,0,0.43103608196396875,0,0.1343561,Model_D
